element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,gA(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Fe,1,"=""895.39102""","=""0.00008""","=""""","=""""","=""720""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,1,"=""895.49384""","=""0.00024""","=""895.49358""","=""0.00011""","=""65""","=""""",,"=""20641.110""","=""31805.071""","=""3d6.4s2""","=""b 3F2""","=""4""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3F*""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""895.59438""","=""0.00018""","=""895.59458""","=""0.00008""","=""26""","=""4.8e+05""",D+,"=""79885.523""","=""91048.225""","=""3d6.(5D).5s""","=""e 4D""","=""5/2""","=""3d6.(3P1).5p""","=""4P*""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""895.69335""","=""0.00007""","=""895.69319""","=""0.00010""","=""22""","=""""",,"=""103608.921""","=""114770.394""","=""3d6.(3G).5s""","=""e 2G""","=""9/2""","=""3d6.(3G).5p""","=""2H*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,2,"=""895.87730""","=""0.00018""","=""895.87764""","=""0.00005""","=""11bl(Ne)""","=""""",,"=""91843.485""","=""103002.660""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""","=""3d6.(3P2).4d""","=""4D""","=""5/2""",,"=""""","=""L18349c148""",
Fe,1,"=""895.9881""","=""0.0006""","=""895.98812""","=""0.00011""","=""51""","=""""",,"=""43108.917""","=""54266.716""","=""3d6.(3H).4s.4p.(3P*)""","=""z 5H*""","=""4""","=""3d7.(4F).4d""","=""e 3H""","=""5""",,"=""""","=""L11631""",
Fe,2,"=""896.0913""","=""0.0006""","=""896.08972""","=""0.00010""","=""2.6""","=""""",,"=""92647.591""","=""103804.125""","=""3d6.(3F1).4p""","=""4D*""","=""3/2""","=""3d6.(3P2).4d""","=""4D""","=""1/2""",,"=""""","=""L18349c139""",
Fe,1,"=""896.1358""","=""0.0006""","=""896.13558""","=""0.00011""","=""35""","=""""",,"=""40052.035""","=""51207.998""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 7F""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""896.3919""","=""0.0002""","=""896.39190""","=""0.00010""","=""5""","=""""",,"=""100492.025""","=""111644.798""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""","=""3d5.(2H).4s.4p.(3P*)""","=""4I*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,1,"=""896.9417""","=""0.0006""","=""896.94103""","=""0.00011""","=""12""","=""""",,"=""25899.989""","=""37045.934""","=""3d6.(5D).4s.4p.(3P*)""","=""z 5D*""","=""4""","=""3d7.(2F).4s""","=""d 3F""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""897.1463""","=""0.0006""","=""897.14580""","=""0.00011""","=""24""","=""""",,"=""40207.091""","=""51350.492""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""3""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""897.1463""","=""0.0004""","=""897.14701""","=""0.00013""","=""4bl(Fe I)""","=""""",,"=""92899.306""","=""104042.692""","=""3d6.(3F1).4p""","=""4D*""","=""5/2""","=""3d6.(3H).4d""","=""4G""","=""5/2""",,"=""""","=""L18349c148""",
Fe,2,"=""897.45283""","=""0.00009""","=""897.45257""","=""0.00009""","=""14""","=""""",,"=""93988.181""","=""105127.773""","=""3d5.(4G).4s.4p.(3P*)""","=""w 4G*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""5/2""",,"=""""","=""L18349c139""",
Fe,2,"=""897.4907""","=""0.0009""","=""897.48729""","=""0.00008""","=""2""","=""""",,"=""102882.424""","=""114021.585""","=""3d6.(5D<4>).4f""","=""2[4]*""","=""9/2""","=""3d6.(5D<1>).5g""","=""2[4]""","=""7/2""",,"=""""","=""L18349c148""",
Fe,1,"=""897.54001""","=""0.00024""","=""897.54015""","=""0.00011""","=""790""","=""5.03e+05""",C,"=""24118.819""","=""35257.324""","=""3d6.4s2""","=""b 3G""","=""4""","=""3d7.(4F).4p""","=""z 5G*""","=""4""",,"=""T5720""","=""L11631""",
Fe,1,"=""897.8196""","=""0.0006""","=""897.81977""","=""0.00011""","=""28""","=""""",,"=""27543.003""","=""38678.039""","=""3d7.(2P).4s""","=""a 1P""","=""1""","=""3d7.(4F).4p""","=""y 3D*""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""898.23928""","=""0.00012""","=""898.23933""","=""0.00005""","=""11""","=""6.e+06""",D+,"=""90901.130""","=""102030.965""","=""3d6.(5D).5p""","=""4P*""","=""5/2""","=""3d6.(5D).6s""","=""6D""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""898.48880""","=""0.00024""","=""898.48862""","=""0.00011""","=""234""","=""""",,"=""41130.599""","=""52257.346""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""1""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""0""",,"=""""","=""L11631""",
Fe,1,"=""898.7137""","=""0.0006""","=""898.71364""","=""0.00011""","=""38""","=""""",,"=""40207.091""","=""51331.052""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 7F""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""898.8913""","=""0.0009""","=""898.89142""","=""0.00007""","=""2""","=""2.5e+05""",D,"=""97507.414""","=""108629.175""","=""3d6.(3P2).5s""","=""4P""","=""5/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4G*""","=""5/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""899.0400""","=""0.0005""","=""899.04048""","=""0.00014""","=""18""","=""2.e+05""",D,"=""50212.836""","=""61332.753""","=""3d6.(3P1).4s""","=""c 4P""","=""5/2""","=""3d6.(3P2).4p""","=""y 4P*""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""899.4627""","=""0.0006""","=""899.46280""","=""0.00011""","=""21""","=""""",,"=""26406.465""","=""37521.161""","=""3d7.(2D2).4s""","=""a 3D""","=""1""","=""3d7.(4F).4p""","=""y 3F*""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""899.95560""","=""0.00024""","=""899.95558""","=""0.00011""","=""14500""","=""5.30e+06""",D+,"=""22838.323""","=""33946.933""","=""3d7.(4P).4s""","=""b 3P""","=""2""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3P*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""900.6763""","=""0.0016""","=""900.67589""","=""0.00018""","=""155bl*""","=""""",,"=""43137.487""","=""54237.213""","=""3d6.(3H).4s.4p.(3P*)""","=""y 5G*""","=""3""","=""3d7.(4F).4d""","=""e 5H""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""900.6763""","=""0.0016""","=""900.67670""","=""0.00011""","=""155bl*""","=""""",,"=""40231.336""","=""51331.052""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 7F""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""900.84115""","=""0.00024""","=""900.84121""","=""0.00011""","=""112""","=""""",,"=""40871.412""","=""51969.101""","=""3d8""","=""3P""","=""2""","=""3d7.(2P).4p""","=""u 3D*""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""901.0038""","=""0.0002""","=""901.00270""","=""0.00008""","=""6bl(Fe II)*""","=""""",,"=""102887.172""","=""113982.872""","=""3d6.(5D<4>).4f""","=""2[4]*""","=""7/2""","=""3d6.(5D<1>).5g""","=""2[3]""","=""7/2""",,"=""""","=""L18349c148""",
Fe,2,"=""901.0038""","=""0.0002""","=""901.00400""","=""0.00008""","=""6bl(Fe II)*""","=""1.9e+05""",D,"=""99573.244""","=""110668.928""","=""3d6.(3F2).5s""","=""f 4F""","=""9/2""","=""3d6.(3H).5p""","=""2H*""","=""11/2""",,"=""T6892c83""","=""L18349c148""",
Fe,1,"=""901.05940""","=""0.00024""","=""901.05922""","=""0.00011""","=""650""","=""9.15e+04""",C+,"=""21038.987""","=""32133.991""","=""3d6.4s2""","=""b 3F2""","=""2""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3F*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""901.20740""","=""0.00024""","=""901.20754""","=""0.00011""","=""1580""","=""4.01e+07""",C,"=""40257.314""","=""51350.492""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""5""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""4""",,"=""T5720""","=""L11631""",
Fe,1,"=""901.39770""","=""0.00024""","=""901.39768""","=""0.00011""","=""132""","=""""",,"=""18378.186""","=""29469.024""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.(5D).4s.4p.(3P*)""","=""z 5P*""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""901.59899""","=""0.00004""","=""901.59904""","=""0.00007""","=""160""","=""""",,"=""100492.025""","=""111580.386""","=""3d6.(3F2).5s""","=""e 2F""","=""7/2""","=""3d6.(3F2).5p""","=""2F*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,2,"=""901.6840""","=""0.0009""","=""901.68402""","=""0.00008""","=""2.7""","=""""",,"=""103683.078""","=""114770.394""","=""3d6.(5D).5d""","=""4F""","=""9/2""","=""3d6.(3G).5p""","=""2H*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,1,"=""901.97463""","=""0.00024""","=""901.97445""","=""0.00011""","=""148""","=""""",,"=""41130.599""","=""52214.345""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""1""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""902.01597""","=""0.00005""","=""902.01579""","=""0.00007""","=""130""","=""""",,"=""100749.825""","=""111833.063""","=""3d6.(3F2).5s""","=""e 2F""","=""5/2""","=""3d6.(3F2).5p""","=""2F*""","=""5/2""",,"=""""","=""L18349c139""",
Fe,2,"=""902.13306""","=""0.00004""","=""902.13308""","=""0.00009""","=""140""","=""""",,"=""94073.296""","=""105155.093""","=""3d5.(4G).4s.4p.(3P*)""","=""w 4G*""","=""7/2""","=""3d6.(3F2).4d""","=""4G""","=""9/2""",,"=""""","=""L18349c139""",
Fe,2,"=""902.3092""","=""0.0010""","=""902.30822""","=""0.00020""","=""1.8""","=""""",,"=""107017.932""","=""118097.578""","=""3d5.(2D3).4s.4p.(3P*)""","=""4D*""","=""5/2""","=""3d5.4p2""","=""4P""","=""5/2""",,"=""""","=""L18349c139""",
Fe,1,"=""902.43685""","=""0.00024""","=""902.43691""","=""0.00011""","=""1120""","=""""",,"=""39625.804""","=""50703.870""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""4""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""5""",,"=""""","=""L11631""",
Fe,2,"=""902.43686""","=""0.00005""","=""902.43634""","=""0.00008""","=""230bl(Fe I)""","=""""",,"=""103969.814""","=""115047.887""","=""3d6.(5D<1>).4f""","=""2[3]*""","=""7/2""","=""3d6.(5D).6d""","=""6P""","=""5/2""",,"=""""","=""L18349c148""",
Fe,1,"=""902.47514""","=""0.00024""","=""902.47512""","=""0.00011""","=""93""","=""""",,"=""40257.314""","=""51334.911""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""5""","=""3d6.(5D).4s (6D).4d""","=""e 7G""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""902.6441""","=""0.0016""","=""902.64453""","=""0.00018""","=""29bl""","=""""",,"=""40491.284""","=""51566.802""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""0""","=""3d6.(5D).4s (6D).4d""","=""e 7G""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""903.07123""","=""0.00024""","=""903.07105""","=""0.00012""","=""58""","=""""",,"=""22946.816""","=""34017.103""","=""3d7.(4P).4s""","=""b 3P""","=""1""","=""3d7.(4F).4p""","=""y 5D*""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""903.3491""","=""""","=""903.34909""","=""0.00009""","="":""","=""3.02e-02""",B,"=""2837.9807""","=""13904.8604""","=""3d7""","=""a 4F""","=""5/2""","=""3d7""","=""a 4P""","=""1/2""",E2,"=""T9588,T10588c104""","=""L22747,L22760""",
Fe,1,"=""903.4679""","=""0.0007""","=""903.46809""","=""0.00018""","=""10""","=""""",,"=""42859.778""","=""53925.200""","=""3d6.(3P2).4s.4p.(3P*)""","=""x 5P*""","=""2""","=""3d7.(4F).4d""","=""f 5P""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""903.67547""","=""0.00025""","=""903.67536""","=""0.00012""","=""46""","=""""",,"=""40231.336""","=""51294.220""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""2""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""904.7767""","=""0.0007""","=""904.77668""","=""0.00012""","=""31""","=""""",,"=""41018.051""","=""52067.469""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 5P""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""904.7827""","=""0.0002""","=""904.78250""","=""0.00013""","=""5""","=""1.1e+06""",D+,"=""92216.391""","=""103265.738""","=""3d6.(3P1).4p""","=""u 2D*""","=""3/2""","=""3d6.(5D).6s""","=""4D""","=""1/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""904.9349""","=""0.0007""","=""904.93565""","=""0.00018""","=""35""","=""""",,"=""43210.025""","=""54257.502""","=""3d6.(3H).4s.4p.(3P*)""","=""y 5G*""","=""2""","=""3d7.(4F).4d""","=""g 5F""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""905.1951""","=""""","=""905.19510""","=""0.00009""","="":""","=""4.3e-02""",C,"=""2430.1369""","=""13474.4474""","=""3d7""","=""a 4F""","=""7/2""","=""3d7""","=""a 4P""","=""5/2""",M1+E2,"=""T9588,T10588c104""","=""L22747,L22760""",
Fe,1,"=""905.25935""","=""0.00025""","=""905.25883""","=""0.00018""","=""55""","=""""",,"=""43022.985""","=""54066.518""","=""3d6.(3H).4s.4p.(3P*)""","=""y 5G*""","=""4""","=""3d7.(4F).4d""","=""e 3G""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""905.3617""","=""0.0004""","=""905.36229""","=""0.00014""","=""2.7""","=""9.6e+05""",D+,"=""93830.961""","=""104873.232""","=""3d5.(4D).4s.4p.(3P*)""","=""6D*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""905.53297""","=""0.00008""","=""905.53303""","=""0.00007""","=""16""","=""2.0e+06""",D+,"=""92225.549""","=""103265.738""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(5D).6s""","=""4D""","=""1/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""905.76120""","=""0.00009""","=""""","=""""","=""316""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,1,"=""905.7971""","=""0.0007""","=""905.79714""","=""0.00012""","=""13""","=""""",,"=""24574.655""","=""35611.625""","=""3d7.(2G).4s""","=""a 1G""","=""4""","=""3d7.(4F).4p""","=""z 5G*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""905.8760""","=""0.0007""","=""905.87593""","=""0.00012""","=""4170""","=""""",,"=""42532.741""","=""53568.751""","=""3d6.(3P2).4s.4p.(3P*)""","=""x 5P*""","=""3""","=""3d7.(4F).4d""","=""f 5P""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""906.00153""","=""0.00009""","=""""","=""""","=""427""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,2,"=""906.20022""","=""0.00006""","=""906.20036""","=""0.00005""","=""23""","=""1.5e+06""",E,"=""97507.414""","=""108539.473""","=""3d6.(3P2).5s""","=""4P""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""5/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""906.22396""","=""0.00025""","=""906.22394""","=""0.00012""","=""186""","=""""",,"=""41018.051""","=""52049.823""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""2""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""906.4689""","=""0.0007""","=""906.46880""","=""0.00012""","=""5""","=""""",,"=""39969.853""","=""50998.645""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""f 7D""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""906.8916""","=""0.0007""","=""906.89146""","=""0.00012""","=""11""","=""""",,"=""43137.487""","=""54161.139""","=""3d6.(3H).4s.4p.(3P*)""","=""y 5G*""","=""3""","=""3d7.(4F).4d""","=""f 5G""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""907.04025""","=""0.00025""","=""907.04047""","=""0.00012""","=""117""","=""""",,"=""41018.051""","=""52039.892""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""2""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""907.04563""","=""0.00005""","=""907.04623""","=""0.00006""","=""400""","=""3.40e+07""",B+,"=""80178.005""","=""91199.776""","=""3d6.(5D).5s""","=""e 4D""","=""3/2""","=""3d6.(5D).5p""","=""4D*""","=""1/2""",,"=""T6892c83""","=""L18349c145""",
Fe,2,"=""907.55383""","=""0.00004""","=""907.55379""","=""0.00009""","=""1100""","=""1.15e+08""",B+,"=""79885.523""","=""90901.130""","=""3d6.(5D).5s""","=""e 4D""","=""5/2""","=""3d6.(5D).5p""","=""4P*""","=""5/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""907.73938""","=""0.00004""","=""907.73937""","=""0.00007""","=""400""","=""9.48e+07""",B+,"=""79885.523""","=""90898.878""","=""3d6.(5D).5s""","=""e 4D""","=""5/2""","=""3d6.(5D).5p""","=""4D*""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""907.85710""","=""0.00025""","=""907.85733""","=""0.00012""","=""27""","=""""",,"=""40207.091""","=""51219.015""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""907.91475""","=""0.00005""","=""907.91463""","=""0.00005""","=""26""","=""2.2e+07""",D,"=""97507.414""","=""108518.643""","=""3d6.(3P2).5s""","=""4P""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""907.95803""","=""0.00025""","=""907.95792""","=""0.00012""","=""810""","=""""",,"=""37521.161""","=""48531.865""","=""3d7.(4F).4p""","=""y 3F*""","=""2""","=""3d7.(4F).5s""","=""e 3F""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""908.0387""","=""0.0016""","=""908.03858""","=""0.00012""","=""380bl""","=""""",,"=""39969.853""","=""50979.579""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""908.1407""","=""0.0008""","=""908.13970""","=""0.00020""","=""1.7""","=""""",,"=""95858.270""","=""106866.770""","=""3d5.(4P).4s.4p.(3P*)""","=""4D*""","=""3/2""","=""3d6.(3F2).4d""","=""4F""","=""5/2""",,"=""""","=""L18349c139""",
Fe,2,"=""908.30888""","=""0.00014""","=""908.31091""","=""0.00010""","=""10""","=""""",,"=""93987.454""","=""104993.879""","=""3d5.(4D).4s.4p.(3P*)""","=""6D*""","=""7/2""","=""3d6.(3F2).4d""","=""4D""","=""7/2""",,"=""""","=""L18349c145""",
Fe,2,"=""""","=""""","=""908.3418""","=""0.0003""","=""""","=""2.26e-01""",C,"=""20805.7632""","=""31811.814""","=""3d7""","=""a 2H""","=""9/2""","=""3d7""","=""b 2F""","=""5/2""",E2,"=""T8961""","=""""",
Fe,1,"=""908.41848""","=""0.00025""","=""908.41837""","=""0.00012""","=""43""","=""""",,"=""34328.752""","=""45333.875""","=""3d7.(4F).4p""","=""y 5F*""","=""3""","=""3d6.(5D).4s (6D).5s""","=""e 5D""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""908.45962""","=""0.00009""","=""""","=""""","=""275""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,1,"=""908.54198""","=""0.00025""","=""908.54254""","=""0.00019""","=""155""","=""""",,"=""45428.402""","=""56432.021""","=""3d6.(3H).4s.4p.(3P*)""","=""y 3G*""","=""4""","=""3d6.4s.(6D).5d""","=""7D""","=""5""",,"=""""","=""L11631""",
Fe,2,"=""908.61574""","=""0.00004""","=""908.61578""","=""0.00007""","=""40""","=""2.6e+07""",D+,"=""98568.907""","=""109571.639""","=""3d6.(3H).5s""","=""e 4H""","=""7/2""","=""3d5.(2G2).4s.4p.(3P*)""","=""4H*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""908.6434""","=""0.0007""","=""908.64254""","=""0.00019""","=""129""","=""""",,"=""41178.412""","=""52180.820""","=""3d8""","=""3P""","=""1""","=""3d7.(2P).4p""","=""1P*""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""908.83180""","=""0.00025""","=""908.83178""","=""0.00012""","=""3550""","=""1.08e+06""",D,"=""22946.816""","=""33946.933""","=""3d7.(4P).4s""","=""b 3P""","=""1""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3P*""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""908.8507""","=""0.0007""","=""908.850""","=""0.004""","=""93""","=""""",,"=""47812.118""","=""58812.015""","=""3d6.(3F2).4s.4p.(3P*)""","=""x 3G*""","=""4""","=""3d7.(4F).5d""","=""3G""","=""5""",,"=""""","=""L11631""",
Fe,1,"=""908.94038""","=""0.00025""","=""908.94044""","=""0.00012""","=""1740""","=""1.70e+06""",D+,"=""23783.619""","=""34782.421""","=""3d6.4s2""","=""b 3G""","=""5""","=""3d7.(4F).4p""","=""z 5G*""","=""5""",,"=""T5720""","=""L11631""",
Fe,1,"=""909.1664""","=""0.0007""","=""909.16611""","=""0.00012""","=""6""","=""""",,"=""40052.035""","=""51048.107""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""f 7D""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""909.2477""","=""0.0007""","=""909.24780""","=""0.00012""","=""16""","=""""",,"=""40842.154""","=""51837.238""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 5P""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""909.29297""","=""0.00004""","=""909.29304""","=""0.00007""","=""150""","=""""",,"=""100749.825""","=""111744.362""","=""3d6.(3F2).5s""","=""e 2F""","=""5/2""","=""3d6.(3F2).5p""","=""2G*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,1,"=""""","=""""","=""909.36839""","=""0.00012""","=""""","=""2.4e-01""",E,"=""18378.186""","=""29371.812""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.4s2""","=""b 3D""","=""3""",M1,"=""T6409""","=""""",
Fe,1,"=""""","=""""","=""909.36839""","=""0.00012""","=""""","=""2.1e-02""",E,"=""18378.186""","=""29371.812""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.4s2""","=""b 3D""","=""3""",E2,"=""T6409""","=""""",
Fe,2,"=""909.51242""","=""0.00004""","=""909.51242""","=""0.00005""","=""1000""","=""1.46e+08""",B+,"=""77861.650""","=""88853.535""","=""3d6.(5D).5s""","=""e 6D""","=""9/2""","=""3d6.(5D).5p""","=""6D*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""909.59416""","=""0.00009""","=""""","=""""","=""740""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,1,"=""909.86044""","=""0.00025""","=""909.86058""","=""0.00012""","=""68""","=""""",,"=""40231.336""","=""51219.015""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""909.99723""","=""0.00011""","=""909.99723""","=""0.00007""","=""21""","=""""",,"=""100749.825""","=""111735.854""","=""3d6.(3F2).5s""","=""e 2F""","=""5/2""","=""3d6.(3H).5p""","=""4H*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,1,"=""910.04456""","=""0.00025""","=""910.04462""","=""0.00012""","=""158""","=""""",,"=""39625.804""","=""50611.261""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""4""","=""3d6.(5D).4s (6D).4d""","=""e 7P""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""910.06742""","=""0.00025""","=""910.06740""","=""0.00012""","=""148""","=""""",,"=""40207.091""","=""51192.273""","=""3d5.(6S).4s2.4p""","=""y 7P*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 7F""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""910.36369""","=""0.00025""","=""910.36350""","=""0.00012""","=""102""","=""""",,"=""33695.397""","=""44677.006""","=""3d7.(4F).4p""","=""y 5F*""","=""5""","=""3d6.(5D).4s (6D).5s""","=""e 5D""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""""","=""""","=""910.3924""","=""0.0003""","=""""","=""9.06e-03""",D+,"=""20830.5534""","=""31811.814""","=""3d6.(3P2).4s""","=""b 4P""","=""5/2""","=""3d7""","=""b 2F""","=""5/2""",M1,"=""T8961""","=""""",
Fe,1,"=""""","=""""","=""910.61650""","=""0.00012""","=""""","=""1.4e-01""",E,"=""18378.186""","=""29356.744""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.4s2""","=""b 3D""","=""2""",M1,"=""T6409""","=""""",
Fe,1,"=""""","=""""","=""910.61650""","=""0.00012""","=""""","=""1.0e-02""",E,"=""18378.186""","=""29356.744""","=""3d6.4s2""","=""a 3P2""","=""2""","=""3d6.4s2""","=""b 3D""","=""2""",E2,"=""T6409""","=""""",
Fe,2,"=""910.8472""","=""0.0007""","=""910.84449""","=""0.00009""","=""1.6""","=""""",,"=""102831.393""","=""113807.203""","=""3d6.(5D<4>).4f""","=""2[5]*""","=""11/2""","=""3d6.(5D<2>).5g""","=""2[4]""","=""9/2""",,"=""""","=""L18349c148""",
