element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
C,1,"=""408.3161""","=""0.0010""","=""408.3165""","=""0.0008""","=""2700*""","=""""",,"=""64090.99351""","=""88574.89""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<1/2>).7f""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""412.1845""","=""""","=""""","=""8.53e+07""",B,"=""322404.20""","=""346658.34""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",,"=""T5600c20""","=""""",
C,1,"=""414.6264""","=""0.0005""","=""414.6276""","=""0.0003""","=""4000""","=""""",,"=""64086.96961""","=""88198.20""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.7p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,1,"=""414.6971""","=""0.0005""","=""414.6968""","=""0.0003""","=""1900""","=""""",,"=""64090.99351""","=""88198.20""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.7p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,1,"=""414.7976""","=""0.0005""","=""414.7976""","=""0.0005""","=""2700""","=""""",,"=""64090.99351""","=""88192.34""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.7p""","=""3P""","=""1""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""415.2514""","=""""","=""""","=""5.98e+07""",C+,"=""323076.88""","=""347151.89""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""","=""1s2.2s.5f""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,1,"=""415.3374""","=""0.0005""","=""415.3373""","=""0.0005""","=""2300""","=""""",,"=""64089.8990""","=""88159.93""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.7p""","=""3P""","=""0""",,"=""""","=""L17684""",
C,2,"=""415.633""","=""0.005""","=""415.6238""","=""0.0024""","=""120bl(O II,N II)*""","=""2.4e+06""",C,"=""168978.24""","=""193031.68""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.11g""","=""2G""","=""7/2""",,"=""T10528""","=""L21568,L22145""",
C,2,"=""415.633""","=""0.005""","=""415.6267""","=""0.0022""","=""120bl(O II,N II)*""","=""2.4e+06""",C,"=""168978.42""","=""193031.69""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.11g""","=""2G""","=""9/2""",,"=""T10528""","=""L21568,L22145""",
C,2,"=""415.633""","=""0.005""","=""415.6269""","=""0.0022""","=""120bl(O II,N II)*""","=""9.e+04""",E,"=""168978.42""","=""193031.68""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.11g""","=""2G""","=""7/2""",,"=""T10528""","=""L21568,L22145""",
C,3,"=""""","=""""","=""415.6504""","=""""","=""""","=""6.31e+07""",C+,"=""323101.36""","=""347153.26""","=""1s2.2p.(2P*).3p""","=""3D""","=""2""","=""1s2.2s.5f""","=""3F*""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""415.6741""","=""""","=""""","=""1.11e+07""",C+,"=""323101.36""","=""347151.89""","=""1s2.2p.(2P*).3p""","=""3D""","=""2""","=""1s2.2s.5f""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,1,"=""415.834""","=""0.020""","=""415.7723""","=""0.0007""","=""2000bl(Fe II)""","=""""",,"=""64090.99351""","=""88135.84""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.7p""","=""3D""","=""3""",,"=""""","=""L2138c153""",
C,3,"=""416.286""","=""""","=""416.2877""","=""""","=""150""","=""7.06e+07""",C+,"=""323140.33""","=""347155.41""","=""1s2.2p.(2P*).3p""","=""3D""","=""3""","=""1s2.2s.5f""","=""3F*""","=""4""",,"=""T5633LS""","=""L4827""",
C,3,"=""""","=""""","=""416.3249""","=""""","=""""","=""7.87e+06""",C+,"=""323140.33""","=""347153.26""","=""1s2.2p.(2P*).3p""","=""3D""","=""3""","=""1s2.2s.5f""","=""3F*""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""416.3487""","=""""","=""""","=""3.11e+05""",C+,"=""323140.33""","=""347151.89""","=""1s2.2p.(2P*).3p""","=""3D""","=""3""","=""1s2.2s.5f""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""416.624""","=""""","=""""","=""2.30e+06""",B,"=""357109.68""","=""381105.4""","=""1s2.2s.6p""","=""1P*""","=""1""","=""1s2.2p.(2P*).4p""","=""1P""","=""1""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""416.6973""","=""""","=""""","=""7.31e+06""",B,"=""333118.21""","=""357109.68""","=""1s2.2p.(2P*).3p""","=""1D""","=""2""","=""1s2.2s.6p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""417.3088""","=""""","=""""","=""2.01e+06""",B,"=""322702.02""","=""346658.34""","=""1s2.2s.4f""","=""1F*""","=""3""","=""1s2.2s.5d""","=""1D""","=""2""",,"=""T5633""","=""""",
C,3,"=""418.690""","=""""","=""418.6900""","=""""","=""250w""","=""3.50e+08""",B,"=""322702.02""","=""346579.31""","=""1s2.2s.4f""","=""1F*""","=""3""","=""1s2.2s.5g""","=""1G""","=""4""",,"=""T5600c20""","=""L1113""",
C,1,"=""420.9710""","=""0.0010""","=""420.9720""","=""0.0007""","=""1800*""","=""""",,"=""64089.8990""","=""87837.76""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""420.9710""","=""0.0010""","=""420.9720""","=""0.0007""","=""1800*""","=""""",,"=""64089.8990""","=""87837.76""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""420.9905""","=""0.0010""","=""420.9914""","=""0.0007""","=""1800*""","=""""",,"=""64090.99351""","=""87837.76""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""420.9905""","=""0.0010""","=""420.9914""","=""0.0007""","=""1800*""","=""""",,"=""64090.99351""","=""87837.76""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""421.1115""","=""0.0010""","=""421.1101""","=""0.0003""","=""4100*""","=""""",,"=""64086.96961""","=""87827.043""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""421.1115""","=""0.0010""","=""421.1110""","=""0.0007""","=""4100*""","=""""",,"=""64086.96961""","=""87826.99""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""421.1613""","=""0.0005""","=""421.1620""","=""0.0003""","=""2700""","=""""",,"=""64089.8990""","=""87827.043""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""421.1817""","=""0.0010""","=""421.1815""","=""0.0003""","=""4100*""","=""""",,"=""64090.99351""","=""87827.043""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""421.1817""","=""0.0010""","=""421.1824""","=""0.0007""","=""4100*""","=""""",,"=""64090.99351""","=""87826.99""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""421.2342""","=""0.0010""","=""421.2341""","=""0.0014""","=""9200*""","=""""",,"=""64086.96961""","=""87820.05""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L17684""",
C,1,"=""421.2342""","=""0.0010""","=""421.2357""","=""0.0005""","=""9200*""","=""""",,"=""64086.96961""","=""87819.96""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""421.3074""","=""0.0005""","=""421.3072""","=""0.0005""","=""4000""","=""""",,"=""64090.99351""","=""87819.96""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L17684""",
C,4,"=""""","=""""","=""421.906""","=""""","=""""","=""1.02e+07""",B,"=""468784.0""","=""[492479.3]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""3/2""",,"=""T5118LS""","=""""",
C,4,"=""""","=""""","=""421.934""","=""""","=""""","=""1.02e+07""",B,"=""468784.0""","=""[492477.7]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""1/2""",,"=""T5118LS""","=""""",
C,1,"=""422.2466""","=""0.0010""","=""422.2454""","=""0.0011""","=""6100*""","=""""",,"=""64086.96961""","=""87763.21""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""422.2466""","=""0.0010""","=""422.2467""","=""0.0014""","=""6100*""","=""""",,"=""64086.96961""","=""87763.14""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.(2P*<1/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L17684""",
C,1,"=""422.3159""","=""0.0010""","=""422.3152""","=""0.0003""","=""9200*""","=""""",,"=""64089.8990""","=""87762.23""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""422.3159""","=""0.0010""","=""422.3172""","=""0.0011""","=""9200*""","=""""",,"=""64090.99351""","=""87763.21""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""422.3360""","=""0.0010""","=""422.3347""","=""0.0003""","=""6100*""","=""""",,"=""64090.99351""","=""87762.23""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""422.3360""","=""0.0010""","=""422.3361""","=""0.0009""","=""6100*""","=""""",,"=""64090.99351""","=""87762.15""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""422.8326""","=""0.0005""","=""422.83269""","=""0.00007""","=""13000""","=""""",,"=""61981.83211""","=""85625.190""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.5p""","=""1S""","=""0""",,"=""""","=""L17684""",
C,1,"=""""","=""""","=""424.6448""","=""0.0003""","=""""","=""""",,"=""10192.657""","=""33735.121""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p3""","=""5S*""","=""2""",,"=""""","=""""",
C,3,"=""""","=""""","=""424.7311""","=""""","=""""","=""1.58e+07""",B,"=""319720.35""","=""343258.03""","=""1s2.2p.(2P*).3p""","=""1P""","=""1""","=""1s2.2s.5p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""425.210""","=""""","=""""","=""6.02e+06""",B,"=""340101.84""","=""363613""","=""1s2.2p.(2P*).3d""","=""3P*""","=""2""","=""1s2.2s.7s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.5304""","=""""","=""""","=""6.96e+03""",D,"=""322003.68""","=""345497.15""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.5382""","=""""","=""""","=""3.45e+05""",C+,"=""322003.68""","=""345496.72""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.5409""","=""""","=""""","=""3.10e+06""",C+,"=""322003.68""","=""345496.57""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.6373""","=""""","=""""","=""2.46e+05""",C+,"=""322009.58""","=""345497.15""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.5d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.6451""","=""""","=""""","=""2.75e+06""",C+,"=""322009.58""","=""345496.72""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.675""","=""""","=""""","=""3.60e+06""",B,"=""340127.53""","=""363613""","=""1s2.2p.(2P*).3d""","=""3P*""","=""1""","=""1s2.2s.7s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.7894""","=""""","=""""","=""2.84e+06""",C+,"=""322017.97""","=""345497.15""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2s.5d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""425.935""","=""""","=""""","=""1.20e+06""",B,"=""340141.83""","=""363613""","=""1s2.2p.(2P*).3d""","=""3P*""","=""0""","=""1s2.2s.7s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,2,"=""426.7003""","=""0.0007""","=""426.7015""","=""0.0005""","=""1900""","=""2.19e+08""",B+,"=""145549.25""","=""168978.24""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T2440""","=""L1176""",
C,2,"=""426.7258""","=""0.0007""","=""426.7247""","=""0.0005""","=""2600*""","=""2.34e+08""",B+,"=""145550.70""","=""168978.42""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""7/2""",,"=""T2440""","=""L1176""",
C,2,"=""426.7258""","=""0.0007""","=""426.7280""","=""0.0007""","=""2600*""","=""1.56e+07""",B+,"=""145550.70""","=""168978.24""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T2440""","=""L1176""",
C,1,"=""426.90197""","=""0.00012""","=""426.90179""","=""0.00009""","=""21000bl""","=""2.1e+06""",E,"=""61981.83211""","=""85399.833""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.5p""","=""1D""","=""2""",,"=""T9787""","=""L12175c183""",
C,3,"=""""","=""""","=""428.198""","=""""","=""""","=""2.08e+06""",C+,"=""347151.89""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""428.198""","=""""","=""""","=""2.32e+05""",C+,"=""347151.89""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""428.198""","=""""","=""""","=""4.67e+03""",D,"=""347151.89""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""428.223""","=""""","=""""","=""1.85e+06""",C+,"=""347153.26""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""428.223""","=""""","=""""","=""1.65e+05""",C+,"=""347153.26""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""428.263""","=""""","=""""","=""1.91e+06""",C+,"=""347155.41""","=""370499""","=""1s2.2s.5f""","=""3F*""","=""4""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,2,"=""428.5704""","=""0.0017""","=""428.5700""","=""0.0009""","=""30h""","=""2.95e+07""",C+,"=""198425.48""","=""221752.33""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""428.988""","=""0.004""","=""428.9832""","=""0.0015""","=""20h*""","=""""",,"=""198425.48""","=""221729.86""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,"=""""","=""L1176""",
C,2,"=""428.988""","=""0.004""","=""428.9856""","=""0.0009""","=""20h*""","=""3.5e+06""",C,"=""198425.48""","=""221729.73""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""4D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""429.182""","=""0.004""","=""429.1817""","=""0.0015""","=""30h*""","=""2.40e+07""",C+,"=""198436.26""","=""221729.86""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,"=""T10528""","=""L1176""",
C,2,"=""429.182""","=""0.004""","=""429.1841""","=""0.0007""","=""30h*""","=""""",,"=""198436.26""","=""221729.73""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""4D""","=""3/2""",,"=""""","=""L1176""",
C,2,"=""429.241""","=""0.003""","=""429.2387""","=""0.0018""","=""63*""","=""2.5e+06""",D+,"=""168978.24""","=""192268.75""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.10g""","=""2G""","=""7/2""",,"=""T7476""","=""L21568""",
C,2,"=""429.241""","=""0.003""","=""429.2418""","=""0.0018""","=""63*""","=""2.6e+06""",D+,"=""168978.42""","=""192268.76""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.10g""","=""2G""","=""9/2""",,"=""T7476""","=""L21568""",
C,2,"=""429.241""","=""0.003""","=""429.2420""","=""0.0018""","=""63*""","=""9.e+04""",E,"=""168978.42""","=""192268.75""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.10g""","=""2G""","=""7/2""",,"=""T7476""","=""L21568""",
C,2,"=""""","=""""","=""429.3917""","=""0.0009""","=""""","=""3.3e+05""",E,"=""198425.48""","=""221707.69""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""4D""","=""5/2""",,"=""T10528""","=""""",
C,2,"=""429.5920""","=""0.0017""","=""429.5906""","=""0.0009""","=""38h""","=""1.3e+07""",C,"=""198436.26""","=""221707.69""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""4D""","=""5/2""",,"=""T10528""","=""L1176""",
C,3,"=""""","=""""","=""429.660""","=""""","=""""","=""8.60e+06""",B,"=""346658.34""","=""369926""","=""1s2.2s.5d""","=""1D""","=""2""","=""1s2.2s.8p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,2,"=""430.633""","=""0.004""","=""430.634""","=""0.003""","=""16hql""","=""3.71e+06""",B,"=""162517.90""","=""185732.93""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""430.759""","=""0.004""","=""430.758""","=""0.003""","=""21hql""","=""7.43e+06""",B,"=""162524.56""","=""185732.93""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""""","=""""","=""430.9317""","=""0.0006""","=""""","=""3.9e+05""",C+,"=""145549.25""","=""168748.26""","=""2s2.3d""","=""2D""","=""3/2""","=""2p3""","=""2P*""","=""3/2""",,"=""T7194""","=""""",
C,2,"=""""","=""""","=""430.9586""","=""0.0006""","=""""","=""3.5e+06""",C+,"=""145550.70""","=""168748.26""","=""2s2.3d""","=""2D""","=""5/2""","=""2p3""","=""2P*""","=""3/2""",,"=""T7194""","=""""",
C,2,"=""""","=""""","=""431.2802""","=""0.0006""","=""""","=""3.9e+06""",C+,"=""145549.25""","=""168729.51""","=""2s2.3d""","=""2D""","=""3/2""","=""2p3""","=""2P*""","=""1/2""",,"=""T7194""","=""""",
C,2,"=""431.3100""","=""0.0007""","=""431.3109""","=""0.0004""","=""60""","=""2.53e+07""",B,"=""186443.71""","=""209622.32""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""431.7260""","=""0.0007""","=""431.7267""","=""0.0004""","=""110""","=""5.87e+07""",B,"=""186466.03""","=""209622.32""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""""","=""""","=""431.8265""","=""0.0015""","=""""","=""3.2e+05""",E,"=""198436.26""","=""221587.20""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2G""","=""7/2""",,"=""T10528""","=""""",
C,2,"=""431.8600""","=""0.0007""","=""431.8604""","=""0.0004""","=""50""","=""3.47e+07""",B+,"=""186427.37""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T2440""","=""L1176""",
C,2,"=""432.1647""","=""0.0007""","=""432.1655""","=""0.0004""","=""24""","=""1.12e+07""",B,"=""186443.71""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""432.3102""","=""0.0007""","=""432.3105""","=""0.0004""","=""30w,bl(Co II)""","=""1.37e+07""",B+,"=""186427.37""","=""209552.39""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,"=""T2440""","=""L1176""",
C,2,"=""""","=""""","=""432.4171""","=""0.0009""","=""""","=""3.5e+05""",E,"=""198425.48""","=""221544.80""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).4f""","=""4G""","=""5/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""432.4459""","=""0.0007""","=""""","=""4.5e+04""",E,"=""198436.26""","=""221554.04""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).4f""","=""4G""","=""7/2""",,"=""T10528""","=""""",
C,3,"=""432.556""","=""""","=""432.5561""","=""""","=""200""","=""1.24e+07""",B,"=""310006.32""","=""333118.21""","=""1s2.2p.(2P*).3s""","=""1P*""","=""1""","=""1s2.2p.(2P*).3p""","=""1D""","=""2""",,"=""T5633""","=""L1113""",
C,2,"=""432.5827""","=""0.0007""","=""432.5829""","=""0.0004""","=""29""","=""3.77e+07""",B,"=""186466.03""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""432.6156""","=""0.0007""","=""432.6162""","=""0.0004""","=""38""","=""6.98e+07""",B,"=""186443.71""","=""209552.39""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""432.988""","=""0.003""","=""432.983""","=""0.003""","=""48*""","=""5.3e+06""",D+,"=""168124.17""","=""191213.28""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.9f""","=""2F*""","=""5/2""",,"=""T7476""","=""L21568""",
C,2,"=""432.988""","=""0.003""","=""432.986""","=""0.003""","=""48*""","=""5.6e+06""",D+,"=""168124.37""","=""191213.29""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.9f""","=""2F*""","=""7/2""",,"=""T7476""","=""L21568""",
C,2,"=""432.988""","=""0.003""","=""432.987""","=""0.003""","=""48*""","=""3.8e+05""",D+,"=""168124.37""","=""191213.28""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.9f""","=""2F*""","=""5/2""",,"=""T7476""","=""L21568""",
C,1,"=""434.1640""","=""0.0005""","=""434.16453""","=""0.00023""","=""6000""","=""""",,"=""64086.96961""","=""87113.239""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.6p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,1,"=""434.2396""","=""0.0005""","=""434.24042""","=""0.00023""","=""2300""","=""""",,"=""64090.99351""","=""87113.239""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.6p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,1,"=""434.4111""","=""0.0005""","=""434.4104""","=""0.0003""","=""1900""","=""""",,"=""64089.8990""","=""87103.134""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.6p""","=""3P""","=""1""",,"=""""","=""L17684""",
C,1,"=""434.4309""","=""0.0005""","=""434.4311""","=""0.0003""","=""2800""","=""""",,"=""64090.99351""","=""87103.134""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.6p""","=""3P""","=""1""",,"=""""","=""L17684""",
C,1,"=""434.8966""","=""0.0005""","=""434.8967""","=""0.0004""","=""2300""","=""""",,"=""64089.8990""","=""87077.402""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.6p""","=""3P""","=""0""",,"=""""","=""L17684""",
C,1,"=""435.5408""","=""0.0005""","=""435.5404""","=""0.0003""","=""4100""","=""""",,"=""61981.83211""","=""84935.362""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.5p""","=""3D""","=""1""",,"=""""","=""L17684""",
C,2,"=""436.8047""","=""0.0017""","=""436.8054""","=""0.0010""","=""30h,u""","=""8.8e+06""",C,"=""198865.27""","=""221752.33""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4f""","=""2D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""436.826""","=""0.004""","=""436.8283""","=""0.0013""","=""66u*""","=""1.75e+07""",C+,"=""198844.00""","=""221729.86""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4f""","=""2D""","=""5/2""",,"=""T10528""","=""L1176""",
C,2,"=""436.826""","=""0.004""","=""436.8307""","=""0.0008""","=""66u*""","=""8.0e+06""",C,"=""198844.00""","=""221729.73""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4f""","=""4D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""436.9857""","=""0.0007""","=""436.9866""","=""0.0006""","=""29""","=""2.9e+07""",C,"=""198865.27""","=""221742.84""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4f""","=""4D""","=""1/2""",,"=""T10528""","=""L1176""",
